gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 9.215018 18.978873 48.527556 -87.46046 32.109548 -19.688921
1 16.414294 20.090819 48.913649 -74.930932 33.318173 -19.688921
2 24.296421 19.86337 48.913649 -61.727349 32.835465 -19.688921
3 30.250518 17.707157 48.913649 -52.238328 29.711889 -19.688921
4 37.596342 14.993143 54.97662 -40.077852 25.198233 -9.469467
5 40.758467 13.334673 54.97662 -34.762499 22.587416 -9.469467
6 43.264054 11.982615 60.118551 -30.169116 19.674238 0.100823
7 43.295102 14.189069 60.118551 -30.294881 23.714859 0.100823
8 45.947234 11.857985 60.118551 -25.593255 19.743486 0.100823
9 48.300773 10.655419 60.118551 -21.545782 17.696714 0.100823
10 49.092023 11.872388 60.376687 -20.083606 19.663308 0.464774
11 53.176637 8.783539 62.507136 -13.089625 14.822909 3.48568
12 53.481147 11.615626 62.507136 -12.225758 19.288457 3.48568
13 55.548136 7.684699 62.653306 -8.563685 12.926068 4.328279
14 55.443313 9.274438 62.653306 -8.592919 15.49108 4.328279
15 56.290631 6.953523 62.653306 -7.256064 11.858212 4.328279
16 53.659225 14.35436 62.653306 -11.696668 24.302614 4.328279
17 55.956132 10.488647 62.653306 -7.777399 17.876526 4.328279
18 56.772255 5.815888 62.653306 -6.367119 10.16268 4.328279
19 54.706484 14.795832 62.653306 -9.813138 25.380492 4.328279
20 54.595974 14.80296 62.653306 -9.76867 25.072253 4.328279
