gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 3.259332 14.966316 49.800477 -96.82773 25.112645 -20.739033
1 12.974887 20.205069 52.318867 -80.098563 33.704455 -14.035325
2 21.597643 22.330248 52.318867 -65.58518 37.222465 -14.035325
3 26.371616 22.332542 52.318867 -57.610763 37.120373 -14.035325
4 31.661915 22.733307 54.279504 -49.011935 37.547821 -13.584248
5 32.487631 21.948426 54.279504 -48.23086 36.659559 -13.584248
6 37.270174 20.87516 59.737825 -40.596725 34.513778 -1.615166
7 34.644789 23.210096 61.096445 -44.991022 38.627947 1.781385
8 37.87008 20.564694 61.096445 -39.413032 33.850988 1.781385
9 41.739511 18.885031 63.249299 -33.259023 31.32337 4.651505
10 39.97796 20.771194 73.022352 -35.683409 34.236569 26.342676
11 40.97762 19.567289 73.022352 -34.003318 32.198735 26.342676
12 45.90707 16.235461 73.022352 -25.976052 26.956192 26.342676
13 39.831097 21.83551 73.812329 -35.908404 36.727044 28.317618
14 46.501754 18.734808 73.812329 -24.365141 32.107147 28.317618
15 52.768741 15.917855 74.445178 -13.135484 28.703631 29.899741
16 52.202976 22.164851 74.445178 -13.144927 39.33479 29.899741
17 53.608138 22.16466 74.964579 -9.966775 39.952699 30.507889
18 50.127262 29.009659 75.063865 -15.304948 51.727494 30.756103
19 52.266221 25.372636 75.063865 -12.124229 45.454454 30.756103
20 53.40696 23.885732 75.063865 -10.223161 42.956135 30.756103
21 49.492899 25.015814 75.063865 -17.031701 45.164584 30.756103
22 51.74855 25.436427 75.651531 -13.254676 45.733695 32.225268
23 48.075787 27.573556 75.651531 -18.988488 49.314299 32.225268
24 58.365709 18.803739 75.651531 -1.332726 35.036585 32.225268
25 55.970326 20.369368 75.651531 -5.615021 37.204416 32.225268
26 55.856848 21.119266 93.689183 -5.757327 39.111861 78.009755
27 54.624053 22.519411 93.689183 -8.203001 41.182832 78.009755
28 56.177857 21.493609 96.658615 -5.016769 40.123534 84.742978
29 53.00959 25.092831 96.658615 -10.190747 46.223073 84.742978
30 47.50162 28.531448 96.658615 -20.075023 51.803241 84.742978
