gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 11.392982 31.087604 96.04704 -75.96 46.118092 72
1 19.722698 33.502843 95.490612 -65.46 47.939841 70
2 39.996125 39.6605 95.490612 -34.62 61.011274 70
3 58.575235 38.609634 95.490612 -4.24 64.193009 70
4 82.361393 17.330025 95.490612 35.74 41.712976 70
5 83.676883 20.982401 95.490612 41.44 44.222239 70
6 85.499141 19.552884 99.090612 46.48 42.334024 82
7 90.592111 14.909119 99.090612 59.34 32.245378 82
8 90.013068 16.250264 99.090612 58.68 33.967302 82
9 91.19923 13.856046 99.090612 60.64 30.316834 82
10 92.395525 10.992937 99.090612 62.64 25.410045 82
11 93.382793 9.443464 95.490612 65.14 21.136234 70
12 95.526612 0.358195 99.090612 70.12 1.193985 82
13 95.490612 0.0 95.490612 70.0 0.0 70
14 95.526612 0.358195 99.090612 70.12 1.193985 82
15 95.490612 0.0 95.490612 70.0 0.0 70
16 95.490612 0.0 95.490612 70.0 0.0 70
17 95.490612 0.0 95.490612 70.0 0.0 70
18 95.490612 0.0 95.490612 70.0 0.0 70
19 95.507076 0.163818 97.13704 70.06 0.596992 76
20 95.556469 0.322633 97.13704 70.24 1.175755 76
