gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -0.075229 10.06064 39.427846 -93.396 11.252946 -50.0
1 1.128782 9.168906 30.42027 -92.6 10.160709 -60.0
2 6.917648 11.559271 39.33704 -86.3 12.934837 -50.0
3 11.651328 14.627969 47.974134 -81.0 16.401219 -40.0
4 14.104403 13.611299 48.02619 -78.3 15.300654 -40.0
5 14.756327 13.624409 39.375982 -77.5 15.190458 -50.0
6 15.118093 12.941508 39.375982 -77.2 14.427751 -50.0
7 15.494872 12.283665 39.36521 -76.8 13.702555 -50.0
8 18.351445 12.626847 39.375982 -73.6 14.108154 -50.0
9 19.952382 11.291173 48.02619 -71.8 12.6 -40.0
10 19.573978 12.632968 48.02619 -72.2 14.112406 -40.0
11 16.905938 10.757848 48.02619 -75.2 11.956588 -40.0
12 15.597259 10.600967 30.5839 -76.7 11.836807 -60.0
13 17.623069 9.958957 39.33704 -74.4 11.074295 -50.0
14 19.738193 9.820989 39.33704 -72.1 10.981348 -50.0
15 23.480153 7.20813 39.33704 -67.9 8.03679 -50.0
16 25.693269 7.666238 39.33704 -65.4 8.534635 -50.0
17 27.421365 5.406231 39.33704 -63.5 6.062178 -50.0
18 29.110411 6.138768 39.33704 -61.6 6.88767 -50.0
19 30.56381 1.766533 39.33704 -60.0 2.0 -50.0
20 32.145015 3.369617 39.33704 -58.2 3.841875 -50.0
