gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -5.484109 1.069367 -0.857933 -97.0 10.535654 -50.0
1 -5.353875 0.985869 -0.986452 -96.6 9.820387 -50.0
2 -4.918279 1.459106 -0.7301 -91.6 14.88086 -50.0
3 -5.111889 1.224598 -0.986452 -93.7 12.300813 -50.0
4 -4.80246 1.460182 -0.820083 -90.7 14.714279 -50.0
5 -4.209161 1.523229 -0.008813 -84.7 15.261389 -40.0
6 -3.364664 1.160862 -2.7301 -76.3 11.545995 -70.0
7 -2.931545 0.740222 -2.7301 -72.0 7.348469 -70.0
8 -2.992688 0.789482 -2.7301 -72.6 7.825599 -70.0
9 -2.7701 0.313688 -2.7301 -70.4 3.136877 -70.0
10 -2.7901 0.42 -2.7301 -70.6 4.2 -70.0
11 -2.7601 0.262869 -1.7301 -70.3 2.628688 -60.0
12 -2.7201 0.172916 -1.7301 -69.9 1.729162 -60.0
13 -2.7101 0.373631 -1.7301 -69.8 3.736308 -60.0
14 -2.7201 0.670746 -1.7301 -69.9 6.707459 -60.0
15 -2.6201 0.581292 -0.7301 -68.9 5.812917 -50.0
16 -2.5801 0.357071 -1.7301 -68.5 3.570714 -60.0
17 -2.4301 0.608276 -1.7301 -67.0 6.082763 -60.0
18 -2.1301 0.663325 -1.7301 -64.0 6.63325 -60.0
19 -1.7501 0.198997 -1.7301 -60.2 1.989975 -60.0
20 -1.7301 0.0 -1.7301 -60.0 0.0 -60.0
