gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -5.505631 0.975068 -0.986452 -97.2 9.389356 -50.0
1 -5.305936 1.041638 -0.986452 -95.4 10.432641 -50.0
2 -4.900027 1.71013 2.188859 -91.4 17.321663 -20.0
3 -4.746791 1.596001 -0.016157 -89.9 16.400915 -40.0
4 -4.417288 1.744955 -0.025866 -86.2 18.208789 -40.0
5 -4.070881 1.806589 -0.025866 -82.5 19.098429 -40.0
6 -3.422418 1.850999 0.890752 -76.3 19.165333 -30.0
7 -3.55373 1.660342 0.081106 -77.9 17.105262 -40.0
8 -3.151867 1.282917 1.070411 -74.3 13.802536 -30.0
9 -3.171031 1.513193 1.070411 -74.4 15.894653 -30.0
10 -3.171233 1.292799 -0.025866 -74.4 13.062925 -40.0
11 -3.038513 1.062372 -0.025866 -73.0 10.816654 -40.0
12 -3.011694 1.237974 0.023649 -72.6 12.539537 -40.0
13 -2.99931 1.197275 0.150675 -72.5 12.196311 -40.0
14 -2.901663 1.239043 0.150675 -71.5 12.599603 -40.0
15 -2.65788 0.807359 0.150675 -69.1 8.49647 -40.0
16 -2.7301 0.0 -2.7301 -70.0 0.0 -70.0
17 -2.820869 0.516135 -2.7301 -70.9 5.117617 -70.0
18 -2.790549 0.423146 -2.7301 -70.6 4.2 -70.0
19 -2.7501 0.198997 -2.7301 -70.2 1.989975 -70.0
20 -2.7301 0.0 -2.7301 -70.0 0.0 -70.0
