gen mean_fit std_fit max_fit
2 59.122062 36.148387 93.402264
3 72.581768 31.056801 93.631026
4 71.806183 33.330892 93.707846
5 78.410129 27.927197 93.707846
6 87.52298 18.187016 94.279688
7 91.90618 4.183775 94.279688
8 92.518287 4.574017 94.279688
9 92.588333 5.438561 94.279688
10 91.007682 11.025753 94.279688
11 90.388859 10.140757 94.279688
12 91.07002 9.563367 94.279688
