gen mean_fit std_fit max_fit
2 15.982306 33.381222 92.759318
3 16.979003 32.873955 92.759318
4 17.457841 32.637126 92.759318
5 20.343713 33.094839 92.759318
6 25.731746 36.248391 92.759318
7 28.793977 37.598641 92.759318
8 31.885076 37.62049 92.759318
9 36.206641 38.845244 92.759318
10 38.820031 38.141505 92.759318
11 44.522039 37.676937 92.759318
12 51.988816 36.713358 92.759318
13 56.619533 35.614693 92.759318
14 65.079723 30.416153 92.759318
15 67.749319 29.831766 93.871733
16 74.055856 25.537224 93.871733
17 79.733058 19.277196 93.871733
18 81.839613 19.952359 93.871733
19 83.181309 20.450243 93.871733
20 85.558213 18.548595 93.871733
