gen mean_fit std_fit max_fit
2 13.098676 31.000349 89.497949
3 18.069945 33.226475 89.497949
4 23.20446 35.583691 90.30704
5 29.436865 37.853699 90.30704
6 39.433448 39.271903 90.30704
7 46.273944 38.665999 90.30704
8 53.06845 36.953692 90.30704
9 56.354213 34.936269 90.30704
10 61.583328 32.194227 90.30704
11 69.524587 28.610453 90.30704
12 76.852407 23.697742 90.30704
13 80.447547 22.503017 90.30704
14 85.856026 14.654682 90.30704
15 88.645671 2.08842 90.30704
16 89.123265 1.419643 90.30704
17 88.80717 4.470383 90.30704
18 89.552049 1.902679 90.30704
19 90.060899 0.525762 90.414668
20 87.286301 13.23284 90.414668
