gen mean_fit std_fit max_fit
2 12.564049 28.039346 75.179917
3 16.498177 30.665846 85.186571
4 19.652145 31.770201 85.186571
5 21.973316 32.29318 85.186571
6 27.827117 33.672458 85.186571
7 31.485845 34.152899 85.186571
8 38.53348 33.367573 85.186571
9 44.29211 31.47656 85.186571
10 49.4622 28.32001 85.186571
11 52.930973 26.829141 85.186571
12 57.488555 22.969341 85.186571
13 59.832696 20.037397 85.186571
14 63.746227 14.776179 85.186571
15 64.00301 18.862358 85.186571
16 63.454703 19.212335 85.186571
17 66.889617 16.443829 88.262832
18 66.231988 18.754688 88.262832
19 69.502718 14.04769 88.931732
20 69.925639 14.478092 88.931732
