gen mean_fit std_fit max_fit
2 25.199581 21.904366 68.852892
3 35.646674 19.003494 70.052892
4 43.836183 19.661037 74.826677
5 50.90885 20.294907 74.826677
6 57.191451 21.798643 74.826677
7 62.777716 19.038441 75.452892
8 63.372515 22.243139 76.052892
9 64.553291 22.317629 76.352892
10 70.467431 14.761123 76.652892
11 72.049228 11.544932 76.652892
12 74.553121 1.690188 76.652892
