gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 3.672497 13.000576 49.846481 -96.567346 21.99917 -20.383797
1 16.023654 17.788253 50.752208 -75.418357 29.0363 -17.019719
2 23.21901 17.605547 50.752208 -63.895842 29.201596 -17.019719
3 31.091381 16.646827 50.752208 -50.695608 27.294551 -17.019719
4 36.587034 13.921186 50.752208 -41.33014 22.783888 -17.019719
5 35.97799 18.03765 52.267433 -42.918328 30.169844 -16.284369
6 36.445163 19.758595 53.166617 -41.706649 32.183451 -12.517685
7 38.577726 15.795448 53.166617 -37.960908 25.575567 -12.517685
8 37.931737 19.335381 53.166617 -39.273265 31.95481 -12.517685
9 39.043433 17.940027 53.766315 -37.284044 29.251911 -12.517685
10 40.957943 17.306813 60.05901 -33.907356 28.117153 -0.504245
11 40.841907 18.660472 60.356854 -34.15469 30.924682 0.137301
12 43.926785 17.839312 61.383922 -28.93929 29.390922 2.099795
13 45.860641 16.257036 61.383922 -25.367242 26.733935 2.099795
14 44.558573 20.056978 61.383922 -27.627623 33.414761 2.099795
15 48.033673 19.229135 61.994455 -21.481251 32.005529 2.801117
16 52.661802 11.117673 61.994455 -13.74906 18.947245 2.801117
17 54.194762 10.974459 62.026566 -10.862662 18.586429 3.040791
18 53.371889 11.755475 62.026566 -12.191526 20.113204 3.040791
19 55.946015 7.612939 62.026566 -7.780015 13.33057 3.040791
20 54.970683 8.265861 62.026566 -9.420035 14.505795 3.040791
