gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 5.421888 17.917786 51.073347 -93.969913 30.35709 -16.191218
1 8.944212 18.848696 51.091205 -87.545895 31.436089 -16.000424
2 12.097124 19.283867 51.091205 -81.980888 31.813004 -16.000424
3 15.331085 19.746457 51.091205 -76.445634 32.318496 -16.000424
4 18.48512 19.615893 51.091205 -70.989444 31.910552 -16.000424
5 22.831289 19.454123 57.797719 -63.94505 31.580714 -4.732645
6 25.809162 18.722314 57.797719 -59.398263 30.818605 -4.732645
7 30.34577 16.767818 57.797719 -52.019955 27.883211 -4.732645
8 34.994309 14.159934 57.797719 -44.280602 23.788079 -4.732645
9 37.423088 13.457744 59.911391 -40.338853 22.66767 -0.586044
10 40.050006 10.325659 59.911391 -35.973261 17.723377 -0.586044
11 40.834755 12.519808 59.911391 -34.52341 21.090557 -0.586044
12 42.679169 11.173395 59.911391 -31.428624 19.328765 -0.586044
13 43.374543 11.480893 59.94394 -30.089051 19.377803 -0.496914
14 43.090446 13.015818 59.94394 -30.486041 21.964974 -0.496914
15 43.921959 13.037859 59.94394 -29.257715 22.448164 -0.496914
16 45.599724 11.664062 60.577001 -26.385468 19.963532 0.498211
17 47.425016 9.808017 60.577001 -23.286856 16.878967 0.498211
18 45.910891 14.876988 60.577001 -25.751833 25.129525 0.498211
19 46.762961 13.869614 61.418507 -24.246366 23.509059 2.006836
20 47.87028 12.742927 61.418507 -22.288133 21.460831 2.006836
