gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 10.525001 20.683382 56.404349 -85.477585 34.972704 -8.028561
1 22.233431 21.300928 56.404349 -65.63913 35.746184 -8.028561
2 25.226386 23.122711 59.544343 -60.572576 38.593306 -1.791697
3 31.395789 21.743955 59.544343 -50.282474 35.769723 -1.791697
4 32.737081 21.46433 62.007449 -47.920383 35.43903 3.062799
5 35.831096 20.274264 62.007449 -43.054905 33.225562 3.062799
6 35.079383 20.914977 62.007449 -44.019333 34.660172 3.062799
7 37.154179 21.034526 62.007449 -40.724427 35.2301 3.062799
8 38.241881 20.142677 62.007449 -38.58453 33.481854 3.062799
9 36.10656 22.212757 62.007449 -41.953121 36.798204 3.062799
10 39.633305 21.058143 62.007449 -36.122462 35.12465 3.062799
11 43.781645 18.022599 62.007449 -29.058748 30.02091 3.062799
12 47.390279 16.369938 62.007449 -23.316106 27.710093 3.062799
13 45.884474 20.139275 62.007449 -25.496035 34.01692 3.062799
14 51.496537 13.59835 62.007449 -15.808136 23.048314 3.062799
15 50.752562 16.882627 62.007449 -17.196124 29.13054 3.062799
16 50.124473 18.839177 66.476527 -17.888065 31.895041 11.292388
17 54.073239 12.713123 66.476527 -11.333265 21.551058 11.292388
18 57.028468 8.096563 66.476527 -6.309573 14.101664 11.292388
19 54.841289 14.332924 66.476527 -9.610942 24.055784 11.292388
20 55.287299 13.370943 66.761874 -8.887648 22.586971 12.061551
21 58.141551 9.901993 66.761874 -4.0397 16.86165 12.061551
22 58.51171 12.766383 67.290631 -3.194359 21.871101 13.153174
23 61.354896 8.230466 67.407054 1.770672 14.272871 13.444231
24 61.815299 3.780294 67.407054 2.431952 7.08484 13.444231
25 61.471877 8.41988 67.522346 2.105183 14.348701 13.75236
26 63.393742 3.481533 67.522346 5.386608 6.542841 13.75236
27 63.010625 5.148319 67.522346 4.781514 9.259103 13.75236
28 62.7043 5.084944 67.522346 4.329122 9.248104 13.75236
29 61.301733 7.313548 67.522346 1.824122 12.854489 13.75236
30 62.801506 3.830077 67.522346 4.3538 7.215699 13.75236
