gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 5.639908 25.085252 89.358736 -85.668 34.098038 49.0
1 14.20577 33.801367 87.139358 -74.59 45.438445 29.8
2 22.81557 37.172762 90.559688 -61.614 53.533326 62.8
3 45.613487 39.794786 89.34704 -30.648 57.454254 49.0
4 51.628943 39.259329 89.893561 -22.05 56.89846 57.4
5 69.003435 33.872608 89.839688 3.728 49.168986 55.6
6 83.998756 14.94878 89.839688 26.118 23.65717 55.6
7 83.11865 17.131236 89.899688 28.472 29.133479 56.2
8 87.524995 8.119607 89.953561 43.464 19.647247 58.0
9 89.517557 3.262748 89.959688 54.864 8.555273 58.0
10 89.851676 0.059597 89.959688 55.846 0.796419 58.0
11 89.792404 0.391742 89.959688 55.486 3.035425 58.0
12 89.80397 0.300296 89.959688 55.588 2.251368 58.0
13 89.189263 4.598435 89.959688 54.404 12.251791 58.0
14 88.960917 5.127815 89.959688 53.988 13.740417 58.0
15 87.529276 9.934968 89.959688 50.338 22.67278 58.0
16 86.374478 12.950452 89.959688 48.564 27.250694 58.0
17 87.386597 8.654894 89.959688 50.382 23.386938 58.0
18 85.431458 13.40054 89.959688 46.182 30.158914 58.0
19 86.094979 14.640818 89.959688 48.566 28.674868 58.0
20 88.654524 6.058661 89.959688 53.056 16.815162 58.0
