gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -5.162766 2.122799 5.642158 -97.9 7.112665 -60.0
1 -4.893782 2.831278 9.179917 -97.1 9.412226 -50.0
2 -4.070732 3.719367 9.013548 -94.4 12.435433 -50.0
3 -1.803644 5.342793 15.091917 -86.8 17.881834 -30.0
4 -0.211889 5.607352 9.179917 -81.5 18.78164 -50.0
5 -0.196121 5.666224 12.153561 -81.5 18.940697 -40.0
6 1.577937 5.638983 9.2699 -75.5 18.834808 -50.0
7 3.231827 5.333927 12.054579 -70.0 17.832555 -40.0
8 4.16747 5.265075 12.100103 -66.9 17.702825 -40.0
9 4.63167 5.284005 12.102846 -65.2 17.747112 -40.0
10 5.497444 5.659862 12.133532 -62.2 19.00421 -40.0
11 5.630562 5.548143 15.078422 -61.8 18.621493 -30.0
12 7.920749 4.912894 12.2699 -54.1 16.558684 -40.0
13 8.160964 5.013678 12.100103 -53.3 16.914786 -40.0
14 10.305655 2.885291 18.070411 -46.0 9.591663 -20.0
15 11.382762 2.087587 12.100103 -42.4 6.945502 -40.0
16 12.100103 0.0 12.100103 -40.0 0.0 -40.0
17 12.100103 0.0 12.100103 -40.0 0.0 -40.0
18 12.100103 0.0 12.100103 -40.0 0.0 -40.0
19 12.100103 0.0 12.100103 -40.0 0.0 -40.0
20 12.100103 0.0 12.100103 -40.0 0.0 -40.0
