gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 4.865372 16.877823 55.074359 -94.704306 28.437417 -10.277484
1 7.980149 18.209924 55.074359 -88.975022 30.381356 -10.277484
2 12.933145 20.055602 55.074359 -80.656694 32.924576 -10.277484
3 17.059883 20.375821 55.074359 -73.744203 33.209063 -10.277484
4 20.754298 20.216478 55.074359 -67.577715 32.713315 -10.277484
5 26.259921 18.65183 55.074359 -58.602732 30.240544 -10.277484
6 32.633112 16.115278 59.668439 -48.325132 26.661086 -0.88241
7 36.702308 14.277961 59.668439 -41.75322 24.055021 -0.88241
8 37.628495 15.338806 59.668439 -40.067392 25.40264 -0.88241
9 40.979976 13.059226 59.668439 -34.65197 22.21108 -0.88241
10 41.619364 13.505463 59.668439 -33.192298 22.423424 -0.88241
11 45.196204 9.22322 59.668439 -26.97365 15.259807 -0.88241
12 42.89676 14.726624 59.668439 -30.754089 24.376823 -0.88241
13 43.242931 15.483811 59.668439 -30.128753 25.897553 -0.88241
14 45.62055 12.881586 59.668439 -26.077893 21.676122 -0.88241
15 47.103215 12.043608 59.668439 -23.630987 20.178373 -0.88241
16 45.906663 14.635496 59.668439 -25.489277 24.350759 -0.88241
17 49.413953 9.974642 60.667316 -19.497267 16.443896 0.66599
18 51.369127 7.796523 60.667316 -16.130951 13.135191 0.66599
19 50.661933 11.935895 60.667316 -17.278494 20.121149 0.66599
20 47.030181 18.903989 60.667316 -23.145801 31.464401 0.66599
