gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 10.234416 20.871137 55.993295 -86.036579 35.186348 -7.826859
1 13.508112 21.253213 55.993295 -80.044555 35.458869 -7.826859
2 17.773677 21.681278 55.993295 -72.703243 35.913466 -7.826859
3 21.938983 21.058451 55.993295 -65.548053 34.669759 -7.826859
4 25.393591 19.929112 55.993295 -59.616697 32.58699 -7.826859
5 29.498039 18.392856 55.993295 -52.765585 29.952488 -7.826859
6 33.128887 17.149474 55.993295 -46.950715 28.22898 -7.826859
7 36.387933 16.13008 60.455926 -41.620018 26.753663 0.662871
8 40.275564 12.218264 60.455926 -35.237447 20.182912 0.662871
9 43.221038 9.549663 60.455926 -30.409798 15.882976 0.662871
10 45.045655 10.287107 60.455926 -27.330185 17.260873 0.662871
11 45.379201 10.445497 60.455926 -26.669995 17.431244 0.662871
12 45.873586 11.084512 60.455926 -25.758127 18.252802 0.662871
13 47.340856 10.232691 60.455926 -23.350661 16.746594 0.662871
14 49.762061 6.033686 60.455926 -19.392307 10.321571 0.662871
15 48.035146 11.863345 60.455926 -22.306339 19.938318 0.662871
16 48.301609 12.6434 60.455926 -21.824431 21.027293 0.662871
17 48.948099 11.155007 60.455926 -20.86165 18.782755 0.662871
18 48.42644 13.416101 60.455926 -21.528366 22.277504 0.662871
19 49.460139 12.976785 60.455926 -19.872821 21.569854 0.662871
20 50.859456 11.742846 60.455926 -17.418345 19.672178 0.662871
