gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -2.355004 9.50043 39.179917 -96.2 10.562197 -50.0
1 -1.361193 10.144107 39.174 -95.1 11.268984 -50.0
2 3.17726 12.74475 39.174 -90.1 14.177094 -50.0
3 7.68032 14.811394 39.179917 -85.1 16.461774 -50.0
4 11.363794 15.583042 48.062464 -81.0 17.349352 -40.0
5 15.173333 15.353596 39.179917 -76.8 17.139428 -50.0
6 15.859673 14.369474 39.179917 -76.0 16.0 -50.0
7 19.169708 12.152655 47.983843 -72.3 13.553966 -40.0
8 19.614677 10.920814 39.179917 -71.8 12.196721 -50.0
9 21.88061 6.842716 39.250607 -69.3 7.649183 -50.0
10 20.008338 5.255482 21.2699 -71.4 5.834381 -70.0
11 18.748588 7.322469 21.2699 -72.8 8.13388 -70.0
12 18.838168 7.296984 21.2699 -72.7 8.10617 -70.0
13 19.648273 6.153892 21.2699 -71.8 6.838128 -70.0
14 19.109159 6.628978 21.2699 -72.4 7.364781 -70.0
15 19.109293 6.986474 21.2699 -72.4 7.761443 -70.0
16 20.909771 2.823174 21.2699 -70.4 3.136877 -70.0
17 19.828785 8.973988 75.2699 -71.6 9.971961 -10.0
18 20.6399 3.183253 21.2699 -70.7 3.536948 -70.0
19 20.8199 2.950847 21.2699 -70.5 3.278719 -70.0
20 20.9999 1.535285 21.2699 -70.3 1.705872 -70.0
