gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 8.511279 19.694453 53.333781 -88.730213 33.341268 -12.318103
1 12.715271 19.738883 55.807212 -81.043086 32.813052 -8.641658
2 19.850837 20.790473 55.807212 -68.991928 34.047261 -8.641658
3 26.655677 19.788957 55.807212 -57.743519 32.243548 -8.641658
4 34.266532 16.332731 58.938254 -45.5271 27.360603 -3.159542
5 41.181942 11.693397 60.129937 -33.938369 19.539273 -0.570451
6 43.77834 11.003275 60.64927 -29.489036 18.514961 0.706673
7 46.752359 9.329933 62.167591 -24.543944 15.722887 2.162298
8 49.097382 6.409404 62.167591 -20.459997 10.811995 2.162298
9 49.165085 9.863234 62.167591 -20.393509 16.575937 2.162298
10 50.766457 8.683576 65.275067 -17.662036 14.668281 8.435368
11 51.031797 9.763535 65.275067 -17.252141 16.590633 8.435368
12 49.555555 13.505196 65.275067 -19.519084 22.709523 8.435368
13 49.186447 15.241508 65.275067 -20.054268 25.473391 8.435368
14 51.133563 11.977208 65.275067 -16.64661 20.176175 8.435368
15 50.631009 13.715344 65.275067 -17.456644 23.168591 8.435368
16 52.252588 11.581346 65.275067 -14.722797 19.855014 8.435368
17 53.189681 10.376565 65.275067 -13.024247 17.537674 8.435368
18 54.184305 11.382382 65.275067 -11.339302 19.258379 8.435368
19 51.972424 13.64849 65.275067 -14.862084 22.884297 8.435368
20 54.389716 13.500732 65.275067 -10.847405 22.752724 8.435368
