gen mean_fit std_fit max_fit
2 10.922608 26.687969 78.368738
3 18.907653 29.528516 81.170267
4 26.026651 30.091637 81.170267
5 35.109285 29.745289 81.170267
6 41.375296 30.384204 81.186939
7 47.413877 29.376849 85.716168
8 57.38302 24.538571 85.716168
9 61.36943 24.600839 85.716168
10 64.649775 25.468639 85.7639
11 64.439474 27.081481 85.7639
12 70.678841 21.491001 86.524722
13 71.865373 19.649738 86.524722
14 75.219383 16.892903 86.524722
15 76.672842 17.501986 87.0239
