gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -3.376684 8.355131 36.013548 -96.5 11.947803 -40.0
1 -0.94093 11.290272 36.2699 -93.1 16.16756 -40.0
2 3.360086 19.235425 124.785064 -86.8 28.421119 100
3 3.373108 15.182044 36.054579 -86.9 21.80344 -40.0
4 7.217256 17.193055 57.2699 -81.4 24.658467 -10.0
5 12.010102 18.168383 57.2699 -74.5 26.014419 -10.0
6 18.433463 16.38763 57.2699 -65.3 23.471472 -10.0
7 26.034154 11.341199 43.054579 -54.4 16.26776 -30.0
8 27.855727 9.317009 43.018586 -51.8 13.370116 -30.0
9 30.235022 4.873151 43.094638 -48.4 7.031358 -30.0
10 29.454893 8.339024 43.094638 -49.5 12.031209 -30.0
11 30.225054 5.600177 36.054579 -48.4 8.089499 -40.0
12 31.545978 6.327434 36.054579 -46.5 9.096703 -40.0
13 31.206004 7.336879 36.083798 -47.0 10.535654 -40.0
14 33.635049 3.297672 36.083798 -43.5 4.769696 -40.0
15 34.742529 2.706723 36.054579 -41.9 3.923009 -40.0
16 36.05175 0.013861 36.054579 -40.0 0.0 -40.0
17 36.054579 0.0 36.054579 -40.0 0.0 -40.0
18 36.054579 0.0 36.054579 -40.0 0.0 -40.0
19 36.054579 0.0 36.054579 -40.0 0.0 -40.0
20 36.054579 0.0 36.054579 -40.0 0.0 -40.0
