gen mean_fit std_fit max_fit
2 13.173278 30.637459 92.394865
3 19.445569 34.428268 92.394865
4 23.063562 35.775086 92.394865
5 23.857887 35.634817 92.394865
6 28.01583 37.079251 92.394865
7 28.592736 36.662745 92.394865
8 33.04508 38.239133 92.394865
9 37.875086 39.072061 92.394865
10 41.305472 39.426193 92.394865
11 43.548246 39.569216 92.394865
12 45.818254 39.518302 92.394865
13 51.451466 38.262256 92.394865
14 55.713095 37.615693 92.394865
15 62.815334 35.529771 92.394865
16 70.697437 31.516286 92.727729
17 76.230791 27.801448 92.89505
18 83.485878 19.572273 93.123246
19 86.087661 18.348747 93.123246
20 90.532317 10.727675 93.931733
