gen mean_fit std_fit max_fit
2 3.638074 14.319057 54.270571
3 13.411131 16.486935 54.270571
4 24.662406 13.488913 54.270571
5 27.278714 18.154108 57.992828
6 32.990341 19.399643 57.992828
7 41.003314 19.772788 59.792828
8 54.37402 6.342935 59.792828
9 56.587009 6.743357 59.792828
10 57.754867 4.932251 59.792828
11 56.808314 7.037491 59.792828
12 57.497771 6.299036 59.792828
