gen mean_fit std_fit max_fit
2 32.350739 30.480453 84.812892
3 49.45161 26.978117 85.188859
4 63.192219 20.08341 85.320907
5 69.769487 16.924849 85.320907
6 75.592433 13.160343 85.368859
7 81.578761 6.879286 85.368859
8 81.077369 9.522176 85.368859
9 81.171278 8.958985 85.951679
10 82.978577 6.557307 86.011679
11 84.759762 2.693736 86.011679
12 85.741593 0.306335 86.011679
13 85.813158 0.992379 86.011679
14 85.82233 0.98603 86.011679
15 85.714253 1.376754 86.011679
16 85.903543 0.275759 86.011679
17 85.857037 0.28763 86.011679
18 85.919935 0.221959 86.011679
19 85.620651 1.662396 86.011679
20 85.514468 2.097018 86.011679
