gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 8.307195 25.906161 75.273152 -85.4 29.271829 -10.0
1 13.130673 29.447646 75.340518 -79.8 33.195783 -10.0
2 28.980771 32.306834 75.273152 -61.8 36.369768 -10.0
3 38.741457 32.650012 87.992892 -50.39 37.520249 33.4
4 45.651523 30.279872 88.881683 -42.22 35.208857 41.8
5 52.070859 30.15794 88.881683 -34.396 35.651502 41.8
6 55.718003 25.677741 89.387281 -30.87 30.065853 47.2
7 58.834976 24.206577 89.432892 -27.364 28.384748 47.8
8 58.924777 25.946191 87.992892 -26.826 30.609432 33.4
9 66.302821 22.311161 89.40188 -17.86 27.830623 47.2
10 69.181989 18.676769 86.616796 -15.114 22.729932 20.2
11 73.674064 10.774951 86.616796 -9.692 15.233317 20.2
12 71.513612 16.064682 86.672892 -12.186 20.351634 20.2
13 70.008643 21.930044 86.972828 -11.554 28.644216 23.8
14 66.60639 24.78964 86.972828 -16.892 30.423707 23.8
15 71.929448 18.954033 87.212828 -9.382 25.456176 26.2
16 74.751124 14.309904 86.972828 -6.984 19.911518 23.8
17 77.041979 10.390153 86.972828 -1.99 18.150006 23.8
18 79.411919 9.99354 86.972828 3.482 18.336283 23.8
19 78.924433 12.973313 86.732892 2.7 20.686778 20.8
20 81.724231 7.635675 86.732892 8.782 16.141328 20.8
