gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -2.922101 9.152117 47.947911 -96.8 10.186265 -40.0
1 -2.330474 9.975199 48.031292 -96.2 11.115755 -40.0
2 -1.56777 9.88131 48.031292 -95.4 10.992725 -40.0
3 1.018681 12.355742 48.031292 -92.5 13.738632 -40.0
4 3.733363 15.952748 48.100103 -89.5 17.797472 -40.0
5 4.209041 16.481549 48.031292 -89.0 18.411953 -40.0
6 16.867752 24.813084 48.031292 -74.8 27.730128 -40.0
7 26.256172 24.804844 48.065106 -64.3 27.685917 -40.0
8 38.001004 18.491798 57.102846 -51.2 20.653329 -30.0
9 44.978295 10.253812 48.031292 -43.4 11.421033 -40.0
10 48.031292 0.0 48.031292 -40.0 0.0 -40.0
11 48.031292 0.0 48.031292 -40.0 0.0 -40.0
12 48.031292 0.0 48.031292 -40.0 0.0 -40.0
13 48.031292 0.0 48.031292 -40.0 0.0 -40.0
14 48.031292 0.0 48.031292 -40.0 0.0 -40.0
15 48.031292 0.0 48.031292 -40.0 0.0 -40.0
16 48.031292 0.0 48.031292 -40.0 0.0 -40.0
17 48.031292 0.0 48.031292 -40.0 0.0 -40.0
18 48.031292 0.0 48.031292 -40.0 0.0 -40.0
19 48.031292 0.0 48.031292 -40.0 0.0 -40.0
20 48.031292 0.0 48.031292 -40.0 0.0 -40.0
