gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 4.6082 16.86987 57.397881 -88.7 18.582519 -30.0
1 7.819627 17.008258 56.742332 -85.5 18.887827 -30.0
2 14.178472 21.259869 65.748096 -78.3 23.708859 -20.0
3 18.787505 22.037848 86.39141 -73.04 25.591374 26
4 24.090506 22.117806 74.730904 -67.3 25.014196 -10.0
5 31.810339 22.946885 90.413791 -57.84 28.055203 66
6 39.183439 20.99146 90.413791 -49.64 26.008276 66
7 41.9261 20.60878 85.813791 -46.8 23.869646 20
8 48.695008 16.897454 65.742332 -39.2 19.270703 -20.0
9 56.202294 5.373313 56.742332 -30.6 5.969925 -30.0
10 56.742332 0.0 56.742332 -30.0 0.0 -30.0
11 55.122179 8.088726 56.742332 -31.8 8.986657 -30.0
12 56.382294 3.582335 56.742332 -30.4 3.97995 -30.0
13 55.662256 6.141575 56.742332 -31.2 6.823489 -30.0
14 56.202294 5.373313 56.742332 -30.6 5.969925 -30.0
15 56.742332 0.0 56.742332 -30.0 0.0 -30.0
16 56.742332 0.0 56.742332 -30.0 0.0 -30.0
17 56.742332 0.0 56.742332 -30.0 0.0 -30.0
18 56.742332 0.0 56.742332 -30.0 0.0 -30.0
19 56.742332 0.0 56.742332 -30.0 0.0 -30.0
20 56.742332 0.0 56.742332 -30.0 0.0 -30.0
