gen mean_fit std_fit max_fit
2 26.736668 37.587738 90.559688
3 40.944943 39.126518 90.963246
4 55.584908 36.059459 90.963246
5 66.683326 31.980991 90.963246
6 78.919805 23.063978 90.963246
7 79.903016 24.064315 90.963246
8 78.603509 25.845771 90.963246
9 80.165849 24.699737 90.963246
10 78.133015 27.123672 90.963246
11 79.1903 26.656312 90.963246
12 83.449691 21.922768 90.963246
13 83.857981 22.026624 90.963246
14 84.762031 20.772292 90.963246
15 83.163926 23.694728 90.963246
16 86.871441 15.731061 90.963246
17 79.74176 27.607432 90.963246
18 78.67354 28.640314 90.963246
19 84.698312 21.059704 90.963246
20 80.129177 27.159878 90.963246
