gen mean_fit std_fit max_fit
2 13.589057 29.833029 90.928356
3 29.839515 35.736789 90.928356
4 44.005427 37.182758 90.928356
5 56.893939 35.69329 90.928356
6 66.557042 34.450462 91.039688
7 71.439553 32.304804 91.039688
8 75.083478 27.961244 91.099688
9 74.579491 29.336085 91.263229
10 69.660838 35.526869 91.263229
11 72.81946 32.569482 91.399688
12 74.142105 31.133394 91.733025
13 73.776636 33.044988 91.733025
14 75.771429 30.273161 91.733025
15 74.507033 31.85928 91.793025
16 80.284003 26.097163 91.999688
17 79.173328 27.7431 91.999688
18 84.513194 21.792636 91.999688
19 83.073734 21.813435 91.999688
20 82.056613 25.044372 91.999688
