gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 2.676196 22.146985 87.61871 -89.308 30.279966 41.2
1 9.829103 27.463059 89.643229 -80.198 38.698966 55.0
2 16.115327 30.563815 87.165869 -72.426 42.295623 29.8
3 29.16174 38.509335 90.712379 -53.56 54.938409 63.4
4 50.495956 39.177018 88.127552 -24.338 56.302254 43.6
5 76.997183 24.324637 87.139358 14.032 36.407601 29.8
6 77.039551 27.054829 87.139358 15.126 38.778846 29.8
7 85.62334 6.73219 87.196175 26.81 13.109611 29.8
8 84.93429 10.896116 87.139358 26.29 17.1847 29.8
9 86.080924 7.423534 87.139358 28.086 11.891821 29.8
10 85.47609 8.759145 87.139358 26.908 14.610884 29.8
11 87.133958 0.030706 87.139358 29.746 0.307057 29.8
12 86.746041 3.913457 87.139358 29.102 6.945012 29.8
13 87.133958 0.030706 87.139358 29.746 0.307057 29.8
14 85.811309 9.286249 87.139358 27.786 13.970576 29.8
15 87.139358 0.0 87.139358 29.8 0.0 29.8
16 86.566041 5.704434 87.139358 28.902 8.934987 29.8
17 86.836041 3.017968 87.139358 29.202 5.950025 29.8
18 87.139358 0.0 87.139358 29.8 0.0 29.8
19 87.139446 0.000872 87.148118 29.8 0.0 29.8
20 86.353074 5.651676 87.148118 28.404 9.873803 29.8
