gen mean_fit std_fit max_fit
2 23.911103 27.93774 80.233573
3 43.289958 23.202697 80.233573
4 54.517103 16.088568 80.233573
5 55.345099 15.98069 80.233573
6 54.000659 19.749461 80.833573
7 56.277717 18.733356 80.833573
8 56.900795 23.31735 82.468118
9 72.864918 10.892807 82.468118
10 79.076352 4.454223 82.468118
11 80.282767 3.364801 82.970411
12 79.631353 5.264164 83.965189
