gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 9.828688 19.503543 47.629888 -87.444224 32.989465 -22.382572
1 11.508401 20.305155 49.188951 -83.609618 34.349656 -18.745615
2 23.697765 18.537202 58.039654 -62.403272 30.890097 -4.679119
3 25.937935 21.72421 60.025801 -58.91806 35.960925 -0.412442
4 39.946374 12.694265 58.591732 -35.989934 21.491174 -3.298924
5 38.547837 17.715749 60.879234 -38.401086 29.686294 0.989798
6 49.836583 6.214528 60.873317 -18.86943 10.505549 0.508124
7 48.168231 11.256044 59.773063 -21.810869 18.673088 -0.931863
8 43.757064 15.553731 59.688886 -29.017241 25.664154 -0.828406
9 42.484101 17.280007 60.29746 -31.825397 28.992607 0.338692
10 40.085995 22.77754 62.501019 -36.280854 38.850974 3.381817
11 35.108308 25.184134 60.097985 -44.6672 43.219134 0.024443
12 39.762907 24.058217 61.629484 -36.538127 40.980511 2.299447
13 45.391405 16.594207 60.549462 -26.535984 28.01474 -0.330247
14 46.261183 15.992344 60.354863 -25.405668 26.669541 0.38198
15 44.914488 19.335985 60.305265 -27.40612 32.259877 0.111392
16 46.03089 20.06103 60.036604 -25.352431 33.728207 -0.56026
17 54.268091 11.948737 60.031998 -11.322915 20.247478 -0.571774
18 57.570468 2.458292 60.412109 -5.809408 4.989191 0.294701
19 57.289532 5.728082 60.72046 -5.97449 10.348472 1.149382
20 55.133447 5.999361 59.977629 -9.879887 10.531254 -0.707698
