gen mean_fit std_fit max_fit
2 25.639595 22.271156 65.132892
3 40.040369 19.974124 72.131732
4 49.867333 15.616863 72.131732
5 56.023722 17.677245 72.131732
6 61.398172 12.171243 72.131732
7 64.721804 6.562979 72.131732
8 63.182356 12.900099 72.131732
9 65.192695 7.310012 72.131732
10 61.166578 17.988589 72.131732
11 66.809475 9.414028 72.136695
12 71.325852 1.438518 72.141683
