gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 4.875732 23.18565 86.518596 -85.54 33.119004 58
1 16.834701 32.493808 89.64704 -67.12 51.122848 76
2 31.647315 35.070703 91.809567 -44.88 58.755303 84
3 36.127172 35.218018 89.64704 -39.04 57.542666 76
4 51.694086 29.848294 91.402788 -13.24 56.763918 82
5 59.617885 26.560007 91.809567 1.62 55.261339 84
6 63.082333 28.696825 91.809567 8.76 56.306149 84
7 68.58542 28.41346 91.809567 20.94 55.46419 84
8 69.574645 30.114363 91.809567 26.02 58.727503 84
9 71.166412 28.595934 91.809567 29.52 56.99061 84
10 71.144732 29.139756 88.888012 30.18 57.443604 70
11 79.348722 20.170344 91.402788 47.64 44.504723 82
12 84.51761 14.320452 89.73194 59.56 31.633628 76
13 86.311378 9.651836 89.207043 63.74 23.395136 72
14 84.572988 14.161368 89.612614 60.62 31.381134 74
15 83.545177 18.004693 89.612614 59.72 36.149711 74
16 85.067722 15.488769 89.932142 63.14 30.501482 76
17 86.353814 11.981503 88.490612 65.66 23.873089 70
18 85.743614 13.953204 88.490612 64.42 27.39094 70
19 87.405156 7.927399 88.490612 67.6 17.036432 70
20 86.845433 11.64062 88.490612 66.9 21.80344 70
