gen mean_fit std_fit max_fit
2 41.127317 41.050977 93.156504
3 63.766758 35.879486 93.156504
4 78.059513 28.912039 93.664826
5 77.694398 30.058116 93.664826
6 84.271 24.186044 93.664826
7 86.550882 21.259243 93.664826
8 86.920129 19.911676 93.811733
9 86.216544 20.928007 93.811733
10 90.16185 13.030751 93.811733
11 87.388593 18.796615 93.811733
12 86.786264 21.748731 93.931733
13 87.532537 20.920394 93.931733
14 85.58903 23.809444 93.931733
15 87.04245 21.520926 93.931733
16 87.742228 20.000016 93.931733
17 85.283364 24.54597 93.931733
18 84.877563 25.491648 93.931733
19 84.515422 26.229571 93.931733
20 83.293781 26.991469 93.931733
