gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -4.046633 6.232202 30.059829 -97.1 10.420653 -40.0
1 -1.630995 9.324745 36.260207 -93.1 15.600962 -30.0
2 -0.896874 9.921231 30.013548 -91.9 16.655029 -40.0
3 3.909342 12.580772 24.013548 -83.8 21.155614 -50.0
4 8.343607 13.765951 30.059829 -76.4 23.217235 -40.0
5 17.282616 12.058156 30.059829 -61.3 20.231411 -40.0
6 23.254759 4.899509 36.216175 -51.3 8.325263 -30.0
7 23.978859 5.855991 36.216175 -50.1 9.84835 -30.0
8 23.852453 4.297515 36.216175 -50.3 7.273926 -30.0
9 24.013548 0.0 24.013548 -50.0 0.0 -50.0
10 24.135574 1.214146 36.216175 -49.8 1.989975 -30.0
11 23.336272 5.246885 36.216175 -51.2 8.975522 -30.0
12 22.099936 7.170673 36.216175 -53.3 12.251939 -30.0
13 22.841758 5.833314 36.216175 -52.0 9.899495 -30.0
14 23.723784 2.883115 24.013548 -50.5 4.974937 -50.0
15 23.784051 2.949068 30.02619 -50.4 5.083306 -40.0
16 24.075063 3.334665 30.02619 -49.9 5.566866 -40.0
17 23.850552 4.421636 30.02619 -50.3 7.543872 -40.0
18 23.670314 4.285663 30.02619 -50.6 7.323933 -40.0
19 24.093309 4.103549 30.02619 -49.9 6.999286 -40.0
20 24.073674 0.59825 30.02619 -49.9 0.994987 -40.0
