gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -4.59375 4.514609 18.059829 -97.0 11.357817 -40.0
1 -3.471628 5.825364 14.179917 -94.3 14.714279 -50.0
2 -0.422068 8.218247 18.260207 -86.7 20.739094 -40.0
3 0.844126 9.157362 18.260207 -83.5 23.081378 -40.0
4 4.381197 9.456953 18.174 -74.7 23.935538 -40.0
5 8.384883 8.501771 18.2699 -64.6 21.652713 -40.0
6 11.050185 6.676477 18.179917 -57.8 16.886681 -40.0
7 13.513286 4.012579 18.179917 -51.6 10.071743 -40.0
8 13.501344 3.610172 18.179917 -51.7 9.061457 -40.0
9 14.060699 2.488231 18.179917 -50.3 6.237788 -40.0
10 14.618983 1.251922 18.179917 -48.9 3.128898 -40.0
11 14.338801 1.585376 18.179917 -49.6 3.97995 -40.0
12 14.659115 1.297875 18.179917 -48.8 3.249615 -40.0
13 14.620758 2.515805 18.179917 -48.9 6.307932 -40.0
14 14.941272 1.57218 18.250607 -48.1 3.923009 -40.0
15 16.207278 11.82108 94.918596 -46.0 22.759613 100
16 18.256026 13.694922 94.918596 -41.4 25.574206 100
17 19.712757 17.452777 94.918596 -38.8 32.504769 100
18 22.261903 21.601562 94.918596 -34.0 40.099875 100
19 21.940681 20.236339 94.918596 -34.3 37.556757 100
20 29.652942 29.677337 94.918596 -20.2 54.863102 100
