gen mean_fit std_fit max_fit
2 24.289945 36.451225 92.992124
3 37.950461 41.221309 93.237582
4 50.221792 41.050939 93.237582
5 67.373396 33.983461 93.28625
6 83.554586 20.091789 93.59699
7 87.548038 18.703083 93.798708
8 90.298702 12.59944 93.798708
9 91.8247 7.603072 93.798708
10 88.186889 19.139865 93.798708
11 91.226741 11.913033 93.798708
12 91.300746 11.720481 93.89699
13 88.767959 19.477251 93.89699
14 89.912 16.32362 94.01699
15 85.463501 24.296649 94.01699
16 91.635671 10.830657 94.01699
17 90.542733 16.251741 94.022505
18 88.78307 20.468043 94.089365
19 90.698689 16.298038 94.202505
20 92.286177 8.977404 94.202505
