gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -3.736235 4.899512 21.90625 -98.2 5.362835 -70.0
1 -1.476335 8.529744 48.566278 -95.8 9.505788 -40.0
2 -1.446156 7.302904 38.589825 -95.8 8.268011 -50.0
3 3.743036 12.315763 38.717733 -89.9 13.963882 -50.0
4 10.746404 16.617448 66.111122 -81.9 18.79867 -20.0
5 17.539126 18.416052 66.111122 -73.864 20.758591 -20.0
6 23.436066 18.613789 66.111122 -67.6 21.029503 -20.0
7 18.527014 19.35957 65.591471 -73.1 21.940602 -20.0
8 25.705492 20.562364 65.591471 -65.0 23.259407 -20.0
9 31.830039 17.858822 65.591471 -57.9 20.114423 -20.0
10 34.387542 16.115532 65.591471 -55.0 18.138357 -20.0
11 38.587741 13.72659 65.591471 -50.3 15.456714 -20.0
12 33.165631 19.526427 65.591471 -56.5 22.017039 -20.0
13 31.02535 18.657495 66.171054 -58.9 21.018801 -20.0
14 32.809657 18.256209 56.589825 -56.9 20.576443 -30.0
15 38.088321 14.923829 56.589825 -50.8 16.773789 -30.0
16 42.012876 11.387909 56.589825 -46.4 12.768712 -30.0
17 42.962938 11.626193 56.589825 -45.3 12.996538 -30.0
18 43.483008 11.692913 56.589825 -44.7 13.073255 -30.0
19 40.797161 16.021746 56.589825 -47.7 17.936276 -30.0
20 41.310241 15.992726 56.589825 -47.1 17.905027 -30.0
