gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 8.173582 18.945569 48.870824 -89.758072 32.128569 -23.257169
1 20.648361 18.81168 52.989933 -67.621643 30.603193 -12.732459
2 30.683743 16.379015 52.989933 -51.415892 27.209186 -12.732459
3 36.274871 15.831253 52.989933 -41.645153 25.633089 -12.732459
4 40.729807 12.177768 54.505511 -34.520037 19.885679 -12.222329
5 39.176511 17.202663 56.492299 -36.891569 28.823077 -8.134168
6 43.209984 14.862821 56.660209 -30.363483 24.826113 -6.874821
7 43.90534 15.872933 59.774001 -28.593591 25.768953 -0.929519
8 45.187453 16.464403 59.774001 -26.474578 26.834743 -0.929519
9 44.31111 17.199955 59.774001 -28.045968 27.98461 -0.929519
10 45.187055 18.201739 59.774001 -26.891376 30.660138 -0.929519
11 47.768041 14.094172 59.774001 -22.14421 23.496404 -0.929519
12 47.115044 15.294434 59.774001 -23.147248 24.850719 -0.929519
13 45.903973 15.506801 59.774001 -25.549857 26.085268 -0.929519
14 47.232344 14.100294 59.774001 -23.15964 23.45903 -0.929519
15 48.43803 13.139649 59.774001 -21.080321 21.796177 -0.929519
16 47.197696 15.164256 59.774001 -23.204231 25.202246 -0.929519
17 44.140333 17.477672 59.774001 -28.247681 28.876934 -0.929519
18 45.20199 17.620477 59.774001 -26.107086 28.870927 -0.929519
19 46.057628 17.149025 60.201414 -25.14625 28.872448 -0.929519
20 46.355568 16.090947 60.414329 -24.644115 27.063929 -0.017901
