gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 5.030562 16.353628 47.930246 -94.599049 27.464622 -21.631676
1 17.767311 19.800841 49.496969 -73.145724 32.767384 -20.736483
2 30.322616 19.233326 55.532373 -52.043052 31.409264 -10.052488
3 34.577682 19.071525 60.446967 -45.332466 31.665757 -1.556613
4 39.093147 17.567826 60.446967 -38.105602 29.326935 -1.556613
5 32.118262 22.033665 60.446967 -49.664166 36.454692 -1.556613
6 42.14142 14.553497 61.074036 -33.030202 24.395231 1.682789
7 39.633769 20.074941 61.074036 -37.200772 33.431785 1.682789
8 41.642327 18.361966 61.074036 -33.898809 30.722026 1.682789
9 43.846706 17.347877 61.701212 -30.101561 29.393637 1.682789
10 42.758103 18.863408 61.701212 -31.615309 31.417333 1.682789
11 43.51412 17.75353 61.701212 -30.120066 29.653373 1.682789
12 44.546639 17.530029 61.981576 -28.692995 29.474362 1.682789
13 46.087492 16.467641 61.981576 -26.055602 27.829017 1.682789
14 41.37006 22.941243 62.972393 -33.91532 38.815994 3.347858
15 43.912264 18.954206 62.972393 -29.299191 31.430948 3.347858
16 45.102469 18.703764 62.972393 -27.570652 31.223038 3.347858
17 46.731569 17.512466 62.972393 -25.134746 29.281486 3.347858
18 46.377876 19.046103 62.972393 -25.627471 31.854328 3.347858
19 48.115691 17.37028 62.972393 -22.845183 29.307847 3.347858
20 42.875841 22.93035 62.972393 -31.211424 38.434123 3.347858
21 43.126925 19.467022 62.972393 -30.797728 32.731657 3.347858
22 46.0474 18.08685 62.972393 -25.862599 29.867189 3.347858
23 42.740664 22.307773 62.972393 -31.410362 37.165501 3.347858
24 46.38594 19.92678 62.972393 -25.380172 33.433798 3.347858
25 47.10405 20.243958 62.972393 -23.994011 33.862915 3.347858
26 48.960464 17.069113 62.972393 -21.112497 28.753822 3.347858
27 49.971174 17.332041 63.572616 -19.038041 29.012725 4.153284
28 45.415368 22.098569 63.624686 -27.043882 37.1839 4.153284
29 51.670593 16.785771 63.624686 -16.379947 28.288104 4.153284
30 47.016497 22.991126 65.59783 -24.254408 39.263506 9.357389
