gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -4.816454 4.012183 21.2699 -98.9 4.448595 -70.0
1 -4.367142 5.590537 21.2699 -98.5 6.22495 -70.0
2 -2.598123 9.497593 57.870101 -96.5 10.523783 -30.0
3 -2.06344 9.691235 39.174 -95.9 10.779147 -50.0
4 2.356561 16.414624 66.2699 -91.0 18.248288 -20.0
5 6.944036 15.21357 48.250607 -85.9 16.917151 -40.0
6 10.999844 17.148514 66.2699 -81.4 19.079832 -20.0
7 20.538686 12.422046 57.2699 -70.8 13.833293 -30.0
8 23.710813 13.903808 66.2699 -67.3 15.547025 -20.0
9 26.207467 13.974181 66.2699 -64.5 15.580436 -20.0
10 30.430227 16.174459 66.2699 -59.8 18.054362 -20.0
11 29.049828 20.452823 75.2699 -61.4 22.89192 -10.0
12 39.872783 20.535791 75.2699 -49.3 22.902183 -10.0
13 47.523762 20.089253 94.785064 -39.9 25.864841 100
14 47.269629 24.37616 94.852506 -35.8 41.669653 100
15 56.649263 26.060012 94.785064 -19.2 51.916857 100
16 64.034075 24.937842 94.785064 -4.8 56.788731 100
17 69.14222 15.519668 94.785064 -11.5 32.229645 100
18 71.580911 12.699736 75.2699 -14.1 14.148852 -10.0
19 72.83107 8.259403 75.2699 -12.7 9.149317 -10.0
20 75.2699 0.0 75.2699 -10.0 0.0 -10.0
