gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -2.436174 8.048382 56.862273 -96.6 8.968835 -30.0
1 -1.488563 7.535686 39.852506 -95.8 8.388087 -50.0
2 -1.718454 6.177235 21.969562 -96.1 6.913031 -70.0
3 -0.572837 6.531178 39.323246 -94.8 7.277362 -50.0
4 0.875765 4.856189 21.90625 -93.1 5.421254 -70.0
5 2.389156 4.435522 21.90625 -91.5 4.974937 -70.0
6 3.188911 3.186238 12.216175 -90.7 3.536948 -80.0
7 3.992505 0.119436 4.009567 -90.0 0.0 -90.0
8 4.009567 0.0 4.009567 -90.0 0.0 -90.0
9 4.098783 0.887681 12.931096 -89.9 0.994987 -80.0
10 3.921189 0.879358 4.009567 -90.1 0.994987 -90.0
11 3.836877 1.208836 4.009567 -90.2 1.4 -90.0
12 4.188444 1.786427 21.963047 -89.8 1.989975 -70.0
13 4.996637 3.993701 21.963047 -88.9 4.448595 -70.0
14 4.907505 3.701614 21.963047 -89.0 4.123106 -70.0
15 6.072625 5.651933 21.98272 -87.7 6.301587 -70.0
16 7.595416 7.17352 21.98272 -86.0 8.0 -70.0
17 9.478282 8.109584 21.98272 -83.9 9.043782 -70.0
18 10.821873 8.324764 21.996054 -82.4 9.286549 -70.0
19 12.889724 8.556644 21.996054 -80.1 9.538868 -70.0
20 14.779441 8.610271 22.002788 -78.0 9.591663 -70.0
