gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 2.614399 19.541763 75.490612 -84.72 37.138142 70
1 10.144802 23.578098 75.490612 -71.76 43.205814 70
2 13.963392 27.15497 73.561645 -64.38 50.195374 64
3 35.68887 30.703138 75.976119 -22.66 59.88526 70
4 45.034069 31.620408 75.976119 -1.2 64.744421 70
5 49.962226 31.792529 79.04704 10.0 65.099309 82
6 50.565976 31.275383 79.04704 11.64 65.015924 82
7 47.426955 34.124101 77.290612 7.38 71.958708 76
8 53.235213 30.914937 79.77505 19.2 66.458408 84
9 66.149985 22.680484 79.73194 48.42 50.042618 84
10 68.799398 20.282416 79.73194 54.5 44.975882 84
11 71.073267 18.208298 79.73194 60.88 40.75421 84
12 73.002195 15.485908 79.73194 65.68 35.608673 84
13 72.372232 19.46565 79.73194 65.92 43.801297 84
14 73.320084 16.467128 79.73194 67.6 38.872098 84
15 79.73194 0.0 79.73194 84.0 0.0 84
16 79.73194 0.0 79.73194 84.0 0.0 84
17 79.73194 0.0 79.73194 84.0 0.0 84
18 79.73194 0.0 79.73194 84.0 0.0 84
19 79.73194 0.0 79.73194 84.0 0.0 84
20 79.73194 0.0 79.73194 84.0 0.0 84
