gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 4.974324 23.010178 87.782832 -88.872 27.10214 32.8
1 19.391131 32.289004 87.217949 -72.646 38.206291 29.8
2 35.963152 36.427928 89.596695 -51.508 46.476389 49.0
3 48.553057 33.202894 89.061683 -35.994 43.998377 43.6
4 65.396976 27.18105 90.251732 -8.998 42.529608 55.6
5 67.911275 23.26974 89.651732 -5.808 39.370882 49.6
6 72.32927 20.868039 89.774024 4.126 39.131222 51.4
7 76.752554 18.882427 89.792892 12.886 36.528403 51.4
8 82.200639 15.013204 89.824722 26.188 30.807334 52.0
9 85.093696 7.792567 89.824722 30.6 24.325295 52.0
10 86.00102 11.468586 90.088142 36.282 24.440427 54.4
11 88.286909 4.231556 91.546372 43.232 16.056269 69.4
12 87.84784 10.31061 91.546372 45.672 20.521959 69.4
13 87.92456 7.980883 91.546372 46.138 23.282778 69.4
14 89.637406 2.920124 91.546372 52.672 18.166816 69.4
15 90.790661 0.950356 92.012892 61.708 9.550138 73.6
16 91.140959 0.91193 92.012892 65.224 9.264482 73.6
17 91.324646 0.916853 92.012892 67.126 9.259575 73.6
18 91.602355 0.151601 92.012892 69.904 1.364838 73.6
19 91.667668 0.204632 92.012892 70.492 1.842264 73.6
20 91.646248 0.26927 92.012892 70.282 2.540566 73.6
