gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -5.185849 1.986502 4.013548 -96.9 9.969453 -50.0
1 -5.111148 2.063838 6.018586 -96.7 10.397596 -40.0
2 -4.814995 2.347171 5.886318 -95.2 11.872658 -40.0
3 -4.389286 2.680209 7.936215 -93.1 13.46811 -30.0
4 -4.059481 2.941887 7.936215 -91.4 14.833745 -30.0
5 -3.810427 3.493141 7.936215 -90.0 17.663522 -30.0
6 -3.345661 3.572841 9.092245 -88.9 15.741347 -30.0
7 -1.157749 3.01577 4.142067 -76.5 14.991664 -50.0
8 -0.11943 3.361653 9.092245 -71.9 16.16756 -50.0
9 0.832181 2.826147 4.179917 -66.6 14.157683 -50.0
10 1.263281 2.683406 4.179917 -64.5 13.592277 -50.0
11 2.335367 2.388134 4.179917 -59.0 12.288206 -50.0
12 3.25612 1.915412 4.179917 -54.3 9.82395 -50.0
13 3.805901 1.559705 6.222348 -51.6 7.838367 -40.0
14 4.266742 0.497125 6.222348 -49.4 2.374868 -40.0
15 4.278323 0.446283 6.222348 -49.5 2.179449 -40.0
16 4.35954 0.586085 6.222348 -49.1 2.861818 -40.0
17 4.399123 0.703279 6.222348 -48.9 3.433657 -40.0
18 4.423251 0.878096 6.222348 -48.8 4.308132 -40.0
19 4.545989 0.926729 6.222348 -48.2 4.556314 -40.0
20 4.772912 1.089121 6.222348 -47.1 5.346962 -40.0
