gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -5.701872 0.309625 -4.919981 -67.1 52.835878 74
1 -5.59903 0.300932 -4.919981 -62.68 54.626894 70
2 -5.529333 0.329124 -4.89784 -56.68 52.066281 76
3 -5.505372 0.337378 -4.919981 -47.84 59.292279 76
4 -5.378632 0.250286 -4.919981 -37.82 56.699979 80
5 -5.347138 0.303752 -4.919981 -32.18 57.499283 80
6 -5.342494 0.35055 -4.919981 -29.3 57.855942 70
7 -5.329552 0.31079 -4.867534 -44.24 55.944458 50
8 -5.291486 0.258269 -4.919981 -46.38 50.627024 62
9 -5.2434 0.277212 -4.882802 -41.34 55.276798 62
10 -5.21709 0.254874 -4.919981 -19.16 55.293529 80
11 -5.270108 0.299946 -4.919981 -21.5 56.033115 70
12 -5.200481 0.251664 -4.919981 -2.8 42.624875 70
13 -5.181491 0.252699 -4.919981 -14.8 41.68357 70
14 -5.074209 0.150025 -4.919981 -13.98 25.945319 50
15 -5.072389 0.176899 -4.919981 -13.46 31.258733 70
16 -5.023514 0.151174 -4.919981 -13.34 29.427953 70
17 -4.94954 0.049102 -4.919981 -27.64 14.997013 50
18 -4.939234 0.051062 -4.919981 -32.84 13.428864 40
19 -4.931105 0.044418 -4.919981 -35.76 14.878925 40
20 -4.922132 0.008513 -4.919981 -38.8 4.749737 -20.0
