gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 3.174871 22.569763 87.154 -88.468 31.250539 29.8
1 8.576918 31.269196 90.222264 -80.65 44.421593 61.0
2 24.117656 41.650398 89.126611 -58.704 59.230414 46.6
3 41.059296 44.73131 89.126611 -35.064 63.571326 46.6
4 44.163065 45.048525 89.155982 -30.218 64.322221 47.8
5 59.089734 41.897172 87.177882 -9.75 59.025285 29.8
6 74.751343 30.803179 89.126611 12.378 43.684028 46.6
7 82.963555 18.201913 87.139358 23.81 26.109805 29.8
8 87.139358 0.0 87.139358 29.8 0.0 29.8
9 87.139358 0.0 87.139358 29.8 0.0 29.8
10 87.139358 0.0 87.139358 29.8 0.0 29.8
11 87.139358 0.0 87.139358 29.8 0.0 29.8
12 87.139358 0.0 87.139358 29.8 0.0 29.8
13 87.139358 0.0 87.139358 29.8 0.0 29.8
14 87.139358 0.0 87.139358 29.8 0.0 29.8
15 87.139358 0.0 87.139358 29.8 0.0 29.8
16 87.139358 0.0 87.139358 29.8 0.0 29.8
17 87.139358 0.0 87.139358 29.8 0.0 29.8
18 87.139358 0.0 87.139358 29.8 0.0 29.8
19 87.139358 0.0 87.139358 29.8 0.0 29.8
20 87.139358 0.0 87.139358 29.8 0.0 29.8
