gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -3.63316 6.384731 21.2699 -97.6 7.088018 -70.0
1 -3.741807 6.044931 21.2699 -97.8 6.720119 -70.0
2 -4.66664 4.97903 39.601837 -98.9 5.458022 -50.0
3 -4.394924 3.041577 4.016393 -98.7 3.363034 -90.0
4 -3.81469 5.150826 30.222348 -98.1 5.778408 -60.0
5 -1.743636 6.896347 30.31642 -95.8 7.76917 -60.0
6 -0.300829 5.391061 30.150675 -94.2 6.029925 -60.0
7 1.222797 3.934312 4.24641 -92.5 4.330127 -90.0
8 1.755879 3.501157 4.24641 -91.8 3.841875 -90.0
9 3.171663 2.59313 12.231679 -90.3 2.984962 -80.0
10 3.516373 3.300185 30.222348 -90.2 3.736308 -60.0
11 2.685312 5.676313 30.222348 -91.3 6.427286 -60.0
12 3.144789 6.975834 39.276415 -90.7 7.906327 -50.0
13 4.537939 10.371948 39.276415 -89.1 11.755424 -50.0
14 5.4255 9.311549 30.222348 -88.1 10.554146 -60.0
15 5.652653 10.104243 30.222348 -87.8 11.452511 -60.0
16 7.621983 11.319926 30.222348 -85.6 12.831212 -60.0
17 5.558874 8.622847 30.222348 -88.0 9.797959 -60.0
18 6.371392 10.410618 39.732142 -87.2 11.838919 -50.0
19 7.253037 10.580127 39.256997 -86.3 12.05446 -50.0
20 10.30073 11.879101 30.222348 -82.9 13.58639 -60.0
