gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 9.714318 30.194395 91.490612 -79.96 41.471899 70.0
1 17.790987 33.541231 87.629516 -70.98 43.551804 28.0
2 30.575264 39.65844 91.931096 -53.2 54.656015 70.0
3 45.843712 41.848849 92.076036 -31.8 58.138111 72.0
4 54.659192 38.75894 89.370654 -20.44 54.289284 48.0
5 56.525909 37.355355 88.570654 -18.48 52.273986 40.0
6 75.148183 20.854167 92.658358 9.46 37.300783 78.0
7 83.711158 11.525811 91.888012 22.46 23.141054 70.0
8 84.582399 10.98738 92.45124 23.8 21.336354 74.0
9 87.306226 5.118112 92.801503 29.84 13.852595 80.0
10 87.102648 5.402499 92.04704 28.82 12.358301 76.0
11 85.994485 8.280794 92.04704 25.66 14.735142 76.0
12 87.629516 0.0 87.629516 28.0 0.0 28
13 87.629516 0.0 87.629516 28.0 0.0 28
14 87.629516 0.0 87.629516 28.0 0.0 28
15 87.629516 0.0 87.629516 28.0 0.0 28
16 87.629516 0.0 87.629516 28.0 0.0 28
17 87.629516 0.0 87.629516 28.0 0.0 28
18 87.629516 0.0 87.629516 28.0 0.0 28
19 87.629516 0.0 87.629516 28.0 0.0 28
20 87.629516 0.0 87.629516 28.0 0.0 28
