gen mean_fit std_fit max_fit
2 51.021675 40.981024 93.339556
3 69.246698 36.004426 93.339556
4 74.117733 35.436592 93.339556
5 72.149999 36.843966 93.339556
6 73.2169 35.918983 93.419599
7 84.643158 25.328074 93.442666
8 83.44872 26.485453 93.479599
9 80.325621 30.868129 93.640945
10 83.232756 25.709831 93.640945
11 78.604529 31.124426 93.640945
12 84.005064 24.626507 93.640945
13 79.443993 28.616631 93.700945
14 82.01758 25.158964 93.820945
15 86.040968 21.480769 93.869516
16 93.6459 0.13605 93.880945
17 93.727539 0.159979 93.880945
18 93.799852 0.164675 93.880945
19 93.826426 0.169165 93.880945
20 93.779702 0.260873 93.880945
