gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -4.959312 3.165263 9.013548 -97.1 10.610844 -50.0
1 -4.864338 2.457925 3.2699 -97.0 8.185353 -70.0
2 -5.075423 1.706158 4.065526 -97.8 5.758472 -70.0
3 -3.740494 2.583508 4.065526 -93.4 8.392854 -70.0
4 -2.888442 2.556083 4.065526 -90.6 8.345058 -70.0
5 -2.498804 2.547054 4.065526 -89.2 8.328265 -70.0
6 -2.222095 2.458094 4.065526 -88.4 8.333067 -70.0
7 -1.97012 2.917314 6.139214 -87.5 9.63068 -60.0
8 -1.161262 2.775238 4.065526 -84.8 9.108238 -70.0
9 -0.417317 2.34282 3.807043 -82.2 7.820486 -70.0
10 0.205308 2.726879 12.241098 -80.1 9.109885 -40.0
11 1.998489 2.206464 12.241098 -74.1 7.361386 -40.0
12 1.488426 2.126764 6.2699 -75.8 7.096478 -60.0
13 2.177898 2.371912 3.260207 -73.5 7.92149 -70.0
14 2.237456 2.506146 3.225448 -73.3 8.373171 -70.0
15 2.626703 2.029979 3.225448 -72.0 6.78233 -70.0
16 2.656514 1.878667 3.225448 -71.9 6.276145 -70.0
17 2.626576 1.89316 3.225448 -72.0 6.324555 -70.0
18 2.926139 1.555112 3.225448 -71.0 5.196152 -70.0
19 3.015919 1.287637 3.225448 -70.7 4.302325 -70.0
20 3.135668 0.893302 3.225448 -70.3 2.984962 -70.0
