gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -4.720399 3.331313 9.013548 -96.4 11.182129 -50.0
1 -4.467341 3.511212 9.174 -95.7 11.853691 -50.0
2 -3.773809 4.735812 15.046757 -93.3 16.065802 -30.0
3 -3.296964 5.597721 15.206986 -91.8 18.781906 -30.0
4 -2.257249 6.740822 21.2699 -88.3 22.629848 -10.0
5 -0.575483 7.50767 15.256997 -82.6 25.322717 -30.0
6 2.675675 7.865653 15.256997 -71.6 26.56012 -30.0
7 7.856873 6.220974 15.2699 -54.1 20.980705 -30.0
8 10.96961 3.42302 18.2699 -43.6 11.44727 -20.0
9 12.324448 3.353866 18.2699 -39.1 11.233432 -20.0
10 11.786794 4.34278 18.2699 -40.9 14.703401 -20.0
11 13.54576 2.7171 18.2699 -34.9 8.999444 -20.0
12 14.51179 1.467032 15.018586 -31.7 4.910193 -30.0
13 14.898485 0.840705 15.018586 -30.4 2.8 -30.0
14 14.899622 0.832744 15.018586 -30.4 2.8 -30.0
15 14.898485 0.840705 15.018586 -30.4 2.8 -30.0
16 14.779522 1.171185 15.018586 -30.8 3.919184 -30.0
17 14.659989 1.419382 15.018586 -31.2 4.749737 -30.0
18 14.958535 0.597494 15.018586 -30.2 1.989975 -30.0
19 14.898485 0.840705 15.018586 -30.4 2.8 -30.0
20 14.959104 0.591836 15.018586 -30.2 1.989975 -30.0
