gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -1.469875 10.573605 39.2699 -95.2 11.78813 -50.0
1 -1.155174 10.435837 39.2699 -94.9 11.61852 -50.0
2 4.297537 16.068057 66.031292 -88.8 17.904189 -20.0
3 5.11886 15.496661 66.031292 -87.9 17.279757 -20.0
4 6.595061 15.509759 66.031292 -86.3 17.300578 -20.0
5 10.698239 18.918705 66.031292 -81.7 21.121316 -20.0
6 10.709096 18.930198 66.031292 -81.7 21.168609 -20.0
7 24.831175 20.921464 66.031292 -65.9 23.370708 -20.0
8 33.593541 18.175214 66.031292 -56.1 20.292609 -20.0
9 37.228012 17.534895 94.82385 -51.2 23.886398 100
10 41.857118 18.25991 66.031292 -47.0 20.420578 -20.0
11 44.91085 12.811131 66.133532 -43.6 14.319218 -20.0
12 46.890491 11.812948 66.133532 -41.4 13.192422 -20.0
13 51.108547 18.468961 75.133532 -36.7 20.593931 -10.0
14 53.814494 20.064251 75.139214 -33.7 22.479101 -10.0
15 61.412605 13.037371 66.133532 -25.2 14.593149 -20.0
16 54.329166 24.443297 66.133532 -33.1 27.265179 -20.0
17 64.023794 10.180412 66.133532 -22.3 11.38903 -20.0
18 62.438016 14.149984 66.133532 -24.1 15.817395 -20.0
19 64.505739 8.074892 66.133532 -21.8 8.986657 -20.0
20 65.593617 3.070086 66.133532 -20.6 3.411744 -20.0
