gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 0.801132 10.997975 29.983843 -92.8 12.172099 -60.0
1 4.892562 12.803101 55.888488 -88.5 14.378804 -30.0
2 6.002872 12.278577 55.888488 -87.3 13.917974 -30.0
3 9.424827 10.313385 55.888488 -83.4 11.680753 -30.0
4 12.213208 13.366003 88.285413 -79.692 17.971965 50.8
5 12.687396 13.329818 88.285413 -78.484 20.368469 50.8
6 14.025134 8.5169 21.882006 -78.1 9.348262 -70.0
7 14.379082 10.249087 30.652892 -77.9 11.339753 -60.0
8 15.775289 10.182627 38.672063 -76.4 11.271202 -50.0
9 15.378898 12.261429 39.409013 -76.9 13.6158 -50.0
10 15.410046 12.542481 39.409013 -76.8 13.91977 -50.0
11 18.33912 10.321879 39.409013 -73.6 11.44727 -50.0
12 18.650686 8.070257 30.711733 -73.3 8.950419 -60.0
13 21.196219 7.86866 30.711733 -70.5 8.760708 -60.0
14 20.46857 8.696212 30.711733 -71.3 9.65971 -60.0
15 22.735028 7.990017 30.716796 -68.8 8.863408 -60.0
16 22.569075 7.83966 30.711733 -69.0 8.660254 -60.0
17 26.557117 6.329993 30.711733 -64.6 6.988562 -60.0
18 28.986165 3.963463 30.716796 -61.9 4.403408 -60.0
19 28.701849 3.977926 30.711733 -62.2 4.377214 -60.0
20 28.275628 5.091713 30.711733 -62.7 5.631163 -60.0
