gen mean_fit std_fit max_fit
2 30.259962 29.472848 89.589365
3 42.486512 29.127506 89.589365
4 59.398077 24.635291 89.589365
5 75.195067 15.27785 89.589365
6 79.61535 15.744856 89.589365
7 80.868318 18.662994 89.589365
8 84.485526 11.116642 91.684826
9 80.679035 22.900267 91.749365
10 74.623721 30.070405 91.749365
11 75.703957 27.629083 92.231096
12 78.696283 24.396729 92.231096
