gen mean_fit std_fit max_fit
2 14.907625 27.975544 89.246611
3 23.612096 28.684821 89.246611
4 30.810418 30.648195 89.436218
5 38.016143 32.871412 90.934553
6 48.645306 34.587894 90.934553
7 58.151466 33.695306 90.934553
8 68.259166 32.42755 90.934553
9 77.332707 26.943503 90.934553
10 79.94987 24.795644 90.934553
11 79.127315 24.365273 90.934553
12 78.726058 26.196059 90.934553
13 74.617609 31.102856 90.934553
14 82.121359 23.67853 90.934553
15 83.121318 20.942162 90.934553
16 78.323145 27.837592 90.934553
17 78.122086 28.419676 90.934553
18 79.73944 24.191612 90.934553
19 80.689022 25.049493 90.934553
20 77.64187 28.005488 90.934553
