gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 9.409488 18.891012 65.344368 -87.103338 31.999908 8.835295
1 23.647678 21.059623 65.399878 -63.384161 35.611301 8.927812
2 33.654482 21.919068 65.399878 -46.517975 37.276366 8.927812
3 51.135548 18.095764 66.281769 -16.041854 31.097201 10.952121
4 61.508504 10.731417 66.630869 2.115628 18.739838 11.734039
5 62.932359 5.92438 66.630869 4.668511 10.485763 11.734039
6 63.478979 5.381695 66.650614 5.637203 9.647516 11.783399
7 60.437447 12.790492 66.650614 0.423097 22.175575 11.783399
8 62.281289 9.549188 66.989991 3.671351 16.757218 12.949353
9 64.096847 5.518843 66.989991 6.926328 10.04515 12.949353
10 61.574055 8.2667 66.989991 2.452382 14.755922 12.949353
11 60.675707 9.790867 66.989991 0.906273 17.402341 12.949353
12 62.09793 8.206711 66.989991 3.317785 14.852778 12.949353
13 60.901185 10.107458 66.989991 1.365799 17.933284 12.949353
14 60.818182 10.017105 66.989991 1.271311 17.799922 12.949353
15 61.140924 10.095747 66.989991 1.838779 17.851709 12.949353
16 61.075484 10.208173 66.989991 1.725477 18.11126 12.949353
17 61.474028 9.908508 66.989991 2.42965 17.558042 12.949353
18 58.865014 11.89746 66.989991 -2.091752 21.106603 12.949353
19 60.350566 10.959478 66.989991 0.525476 19.410557 12.949353
20 62.626101 9.252665 66.989991 4.585052 16.367356 12.949353
21 60.749252 10.844788 66.989991 1.30488 19.099604 12.949353
22 61.459498 10.161347 66.989991 2.518809 17.97538 12.949353
23 62.73184 9.285928 66.989991 4.812521 16.437286 12.949353
24 59.603619 11.617239 66.989991 -0.713412 20.565352 12.949353
25 59.774147 11.367593 66.989991 -0.407185 20.132407 12.949353
26 61.157675 10.45954 66.989991 2.00964 18.511938 12.949353
27 61.354298 10.508298 66.989991 2.386883 18.603717 12.949353
28 59.550122 11.412865 66.989991 -0.864749 20.211306 12.949353
29 60.498886 10.937306 66.989991 0.855455 19.359059 12.949353
30 61.343387 10.176365 66.989991 2.358545 18.012266 12.949353
