gen mean_fit std_fit max_fit
2 24.877412 38.574965 92.511858
3 30.848852 40.3752 93.494823
4 38.226697 42.073511 93.494823
5 43.961667 42.127044 93.494823
6 52.184498 41.067335 93.494823
7 59.373531 39.689292 93.494823
8 63.195529 38.543645 93.494823
9 69.75262 34.623701 93.494823
10 76.990621 28.545329 93.494823
11 80.397634 25.698826 93.494823
12 84.664617 20.357505 93.494823
13 83.592583 24.450265 93.494823
14 87.755697 15.529532 94.403754
15 87.278634 18.26275 94.403754
16 89.09339 14.932254 94.403754
17 85.986174 23.153878 94.403754
18 90.391647 11.315687 94.403754
19 89.046965 17.770549 94.403754
20 90.196382 12.976021 94.403754
