gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 6.648989 25.909653 91.490612 -84.46 34.842336 70
1 18.909431 37.173879 91.924826 -67.3 52.159275 70
2 24.118632 39.226288 91.924826 -60.44 55.022599 70
3 31.751821 42.418646 91.995993 -50.34 58.605839 72
4 40.849183 45.007007 91.931096 -36.0 63.743862 70
5 57.96514 40.56817 91.790514 -13.4 57.401394 70
6 75.971672 28.682196 90.537405 11.66 41.073646 56
7 76.137209 27.631202 92.801503 12.72 40.654171 80
8 79.642725 23.738645 90.301683 17.06 34.307381 56
9 82.78764 16.748279 92.007043 21.3 26.464127 72
10 83.057488 17.693642 90.337405 21.68 26.461625 54
11 85.554327 12.336726 90.537405 27.02 19.870571 58
12 85.863639 11.616403 92.007043 27.82 19.99819 72
13 86.025704 13.212648 92.007043 28.5 21.098578 72
14 84.808502 15.756361 93.207043 26.76 25.766304 84
15 84.099789 17.178915 93.137405 26.02 27.240404 82
16 85.018963 16.161204 92.801503 27.98 26.17861 80
17 87.928067 9.571345 92.801503 38.02 22.273742 80
18 84.95559 18.376982 93.207043 41.04 37.569647 84
19 85.825616 16.59721 93.207043 42.0 35.229533 84
20 82.323619 23.857161 93.207043 40.06 46.119371 84
