gen mean_fit std_fit max_fit
2 59.583821 16.821671 86.128891
3 69.174197 14.350646 86.128891
4 73.731195 12.902385 86.128891
5 75.226844 13.768936 86.546695
6 71.973026 19.889152 89.566708
7 74.754691 14.232089 89.566708
8 75.857787 16.231871 89.644826
9 82.210027 13.979688 89.644826
10 89.040515 1.398729 89.644826
11 89.575793 0.390477 89.644826
12 89.562256 0.475741 89.644826
