gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 6.717327 18.846033 59.980249 -92.150832 31.949688 -0.268833
1 19.591012 20.47273 59.980249 -70.004145 33.89966 -0.268833
2 27.889056 21.565853 59.980249 -56.306188 36.079937 -0.268833
3 32.059521 19.953045 59.980249 -49.451737 33.449579 -0.268833
4 34.576181 20.053096 59.980249 -45.069113 33.188239 -0.268833
5 36.889784 19.851232 59.980249 -41.697513 32.997045 -0.268833
6 39.343506 19.043416 59.980249 -37.693097 32.082935 -0.268833
7 38.937207 19.621522 59.980249 -38.270107 32.974566 -0.268833
8 44.112141 14.209514 59.980249 -29.33115 23.803915 -0.268833
9 41.07389 18.82403 59.980249 -34.505511 31.755901 -0.268833
10 45.298333 16.953507 59.980249 -27.352869 28.972953 -0.268833
11 46.091995 17.773521 61.087802 -25.582876 30.292461 0.10662
12 48.667294 14.930394 61.916154 -20.982318 25.422028 3.056018
13 53.651962 12.473106 63.320656 -12.32283 21.513698 5.34335
14 51.597888 14.607814 63.320656 -15.643976 24.974429 5.34335
15 50.36922 17.901219 63.320656 -17.535648 30.728602 5.34335
16 53.523193 11.84242 63.320656 -12.457531 20.639757 5.34335
17 51.345296 16.033965 63.320656 -15.816761 27.004397 5.34335
18 54.518852 13.404637 63.320656 -10.515813 23.137917 5.34335
19 54.610992 12.688499 63.320656 -10.064937 21.082873 5.34335
20 56.253098 10.489644 63.320656 -7.481279 18.139434 5.34335
21 55.131431 12.506879 63.320656 -9.483112 21.589215 5.34335
22 54.590002 11.75783 63.320656 -10.499442 20.31053 5.34335
23 54.237961 11.604993 63.320656 -11.109528 20.358604 5.34335
24 56.75106 7.949255 63.320656 -6.646822 13.802633 5.34335
25 50.207803 16.911553 63.320656 -17.710294 28.943669 5.34335
26 52.636933 15.206676 63.320656 -13.678983 26.039452 5.34335
27 56.367598 9.756365 63.320656 -7.304126 16.827765 5.34335
28 52.566358 14.168273 63.320656 -13.926655 24.494034 5.34335
29 57.025115 7.806687 63.396377 -6.300318 13.806739 5.34335
30 57.615149 8.252684 64.263532 -5.208076 14.241371 6.791985
