gen mean_fit std_fit max_fit
2 14.413604 32.325327 91.405289
3 19.419295 34.74448 91.405289
4 25.777249 37.237709 91.405289
5 33.987048 39.346909 91.405289
6 41.587943 39.461293 91.405289
7 48.896135 37.744683 91.405289
8 57.483881 34.101334 91.405289
9 65.296083 28.915068 91.405289
10 69.791482 25.613266 91.405289
11 75.339337 21.257528 91.405289
12 78.151753 20.061139 91.405289
13 81.160767 16.390052 91.405289
14 84.347516 12.816439 91.405289
15 86.74241 9.012315 91.405289
16 86.445467 11.504505 91.405289
17 83.689299 17.476887 91.405289
18 85.520561 14.114198 91.405289
19 87.739995 9.088469 91.405289
20 84.871322 16.836395 91.405289
